Date,Species,Street,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Station
2011-09-12,CULEX PIPIENS/RESTUANS, W OHARE,T903,41.957799,-87.930995,6,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, W OHARE,T903,41.957799,-87.930995,5,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX RESTUANS, W OHARE,T903,41.957799,-87.930995,2,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS, W OHARE,T903,41.957799,-87.930995,1,0,0,1,0,0,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, W MONTANA ST,T222,41.925197999999995,-87.746381,3,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,8,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,2,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, E 91ST PL,T227,41.728495,-87.60096300000001,12,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX PIPIENS/RESTUANS, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,1,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, W GARFIELD BLVD,T226,41.793818,-87.654234,5,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX PIPIENS/RESTUANS, N LARAMIE AVE,T230,41.904194,-87.756155,24,1,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, N LARAMIE AVE,T230,41.904194,-87.756155,1,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, W 72ND ST,T035,41.763733,-87.742302,4,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX RESTUANS, W 72ND ST,T035,41.763733,-87.742302,1,0,0,0,0,1,0,0,0,2
2011-09-12,CULEX PIPIENS/RESTUANS, N RIDGE AVE,T231,41.98728,-87.666066,1,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, N ASHLAND AVE,T232,41.912563,-87.66805500000001,1,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, N HARLEM AVE,T233,42.009876,-87.807277,10,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, N HARLEM AVE,T233,42.009876,-87.807277,5,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS, N HARLEM AVE,T233,42.009876,-87.807277,1,0,0,1,0,0,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, W 65TH ST,T235,41.776428,-87.627096,2,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX TERRITANS, W 65TH ST,T235,41.776428,-87.627096,1,0,0,0,0,0,0,0,1,2
2011-09-12,CULEX PIPIENS/RESTUANS, N MCCLELLAN AVE,T236,41.994679,-87.770899,1,0,0,0,1,0,0,0,0,1
2011-09-12,CULEX RESTUANS, N MCCLELLAN AVE,T236,41.994679,-87.770899,1,0,0,0,0,1,0,0,0,1
2011-09-12,CULEX PIPIENS/RESTUANS, W 85TH ST,T237,41.738903,-87.69544300000001,4,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX PIPIENS/RESTUANS, W 77TH ST,T238,41.753391,-87.707394,10,0,0,0,1,0,0,0,0,2
2011-09-12,CULEX RESTUANS, W 77TH ST,T238,41.753391,-87.707394,1,0,0,0,0,1,0,0,0,2
2011-09-12,CULEX TERRITANS, W 77TH ST,T238,41.753391,-87.707394,1,0,0,0,0,0,0,0,1,2
2011-09-16,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,T002,41.95469,-87.800991,2,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W GRAND AVE,T046,41.891118,-87.65449100000001,3,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W GRAND AVE,T046,41.891118,-87.65449100000001,1,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,6,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,5,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W CHICAGO,T049,41.896282,-87.655232,10,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, W CHICAGO,T049,41.896282,-87.655232,3,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N CANNON DR,T054,41.921965,-87.632085,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W 95TH ST,T094,41.720848,-87.666014,2,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS, W 95TH ST,T094,41.720848,-87.666014,4,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,13,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS, N PITTSBURGH AVE,T011,41.944869,-87.832763,3,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N WESTERN AVE,T028,41.986921,-87.689778,9,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS, N WESTERN AVE,T028,41.986921,-87.689778,1,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,43,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,7,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,T033,41.906638,-87.701431,11,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N HUMBOLDT DR,T033,41.906638,-87.701431,1,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,3,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W 127TH PL,T135,41.662014,-87.72460799999999,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,T145,41.878114000000004,-87.629798,12,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,2,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,19,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,3,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, S MILLARD AVE,T152,41.846075,-87.716277,1,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS, S MILLARD AVE,T152,41.846075,-87.716277,1,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W 116TH ST,T158,41.682587,-87.707973,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,9,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N MOSELL AVE,T008,42.008314,-87.77792099999999,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N LEMONT AVE,T012,41.991429,-87.747113,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W 18TH ST,T043,41.857402,-87.694991,1,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,18,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,3,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS, S CALIFORNIA,T047,41.868142,-87.696269,2,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,6,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,13,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,6,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX TARSALIS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,1,0,0,0,0,0,0,1,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W MONTROSE DR,T017,41.960615999999995,-87.777189,11,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX TARSALIS, W MONTROSE DR,T017,41.960615999999995,-87.777189,2,0,0,0,0,0,0,1,0,1
2011-09-16,CULEX RESTUANS, W 51ST ST,T061,41.801179,-87.679447,5,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W 51ST ST,T062,41.800737,-87.71188000000001,13,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W 63RD ST,T065,41.778296999999995,-87.752411,3,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W 63RD ST,T065,41.778296999999995,-87.752411,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS, W 63RD ST,T065,41.778296999999995,-87.752411,3,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,8,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W 69TH ST,T069,41.768388,-87.678649,1,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,2,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,2,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX RESTUANS, S SOUTH SHORE DR,T079,41.766202,-87.562889,4,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S EBERHART AVE,T080,41.754676,-87.612922,7,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS, S EBERHART AVE,T080,41.754676,-87.612922,2,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S DEARBORN ST,T081,41.821582,-87.62779599999999,5,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S UNION AVE,T082,41.803422999999995,-87.642984,36,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,T083,41.754292,-87.590773,9,1,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S KOLMAR,T114,41.798697,-87.736812,36,1,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S KOLMAR,T114,41.798697,-87.736812,10,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS, S KOLMAR,T114,41.798697,-87.736812,1,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S PULASKI RD,T063,41.82561,-87.726549,3,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S PULASKI RD,T063,41.82561,-87.726549,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX TARSALIS, S PULASKI RD,T063,41.82561,-87.726549,1,0,0,0,0,0,0,1,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S DOTY AVE,T115,41.673408,-87.599862,9,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS, S DOTY AVE,T115,41.673408,-87.599862,1,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,14,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,4,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,8,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,6,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX TARSALIS, S BRANDON,T209,41.740641,-87.546587,1,0,0,0,0,0,0,1,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, E 105TH ST,T128,41.704572,-87.56566600000001,2,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS, S MUSKEGON AVE,T099,41.733643,-87.55551,1,0,0,1,0,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N PULASKI RD,T027,41.984809000000006,-87.728492,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N PULASKI RD,T027,41.984809000000006,-87.728492,1,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, E 130TH ST,T221,41.659112,-87.53869300000001,3,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, E 130TH ST,T221,41.659112,-87.53869300000001,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,8,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,12,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,13,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,23,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,11,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,11,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,29,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,18,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,26,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,3,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE,T903,41.957799,-87.930995,23,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W OHARE,T903,41.957799,-87.930995,1,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, W OHARE,T903,41.957799,-87.930995,3,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX RESTUANS, W OHARE,T903,41.957799,-87.930995,6,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE,T903,41.957799,-87.930995,31,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS, W OHARE,T903,41.957799,-87.930995,16,1,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W MONTANA ST,T222,41.925197999999995,-87.746381,4,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,9,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,7,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, S KOSTNER AVE,T225,41.743402,-87.731435,2,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, S KOSTNER AVE,T225,41.743402,-87.731435,7,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, E 91ST PL,T227,41.728495,-87.60096300000001,10,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, E 91ST PL,T227,41.728495,-87.60096300000001,4,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W GARFIELD BLVD,T226,41.793818,-87.654234,1,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W GARFIELD BLVD,T226,41.793818,-87.654234,4,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX RESTUANS, N LARAMIE AVE,T230,41.904194,-87.756155,1,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,2,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,2,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX RESTUANS, W 72ND ST,T035,41.763733,-87.742302,1,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N ASHLAND AVE,T232,41.912563,-87.66805500000001,3,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N ASHLAND AVE,T232,41.912563,-87.66805500000001,2,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, N HARLEM AVE,T233,42.009876,-87.807277,19,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX RESTUANS, N HARLEM AVE,T233,42.009876,-87.807277,6,0,0,0,0,1,0,0,0,1
2011-09-16,CULEX PIPIENS, N HARLEM AVE,T233,42.009876,-87.807277,12,0,0,1,0,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W 65TH ST,T235,41.776428,-87.627096,7,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W 65TH ST,T235,41.776428,-87.627096,3,0,0,0,0,1,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, N MCCLELLAN AVE,T236,41.994679,-87.770899,2,0,0,0,1,0,0,0,0,1
2011-09-16,CULEX PIPIENS/RESTUANS, W 85TH ST,T237,41.738903,-87.69544300000001,13,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX PIPIENS/RESTUANS, W 77TH ST,T238,41.753391,-87.707394,9,0,0,0,1,0,0,0,0,2
2011-09-16,CULEX RESTUANS, W 77TH ST,T238,41.753391,-87.707394,3,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,T002,41.95469,-87.800991,13,1,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, N OAK PARK AVE,T002,41.95469,-87.800991,5,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W GRAND AVE,T046,41.891118,-87.65449100000001,2,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,9,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,5,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, W CHICAGO,T049,41.896282,-87.655232,2,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N CANNON DR,T054,41.921965,-87.632085,13,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, N CANNON DR,T054,41.921965,-87.632085,1,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX RESTUANS, N CANNON DR,T054,41.921965,-87.632085,5,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,3,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,6,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N WESTERN AVE,T028,41.986921,-87.689778,3,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,27,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,6,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,T033,41.906638,-87.701431,1,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, S VINCENNES,T089,41.723195000000004,-87.64997,2,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,3,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, W 127TH PL,T135,41.662014,-87.72460799999999,4,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,T145,41.878114000000004,-87.629798,3,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,3,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,1,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,32,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,29,1,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,16,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,3,0,0,1,0,0,0,0,0,1
2011-09-23,CULEX RESTUANS, S MILLARD AVE,T152,41.846075,-87.716277,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, W 116TH ST,T158,41.682587,-87.707973,2,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, W 116TH ST,T158,41.682587,-87.707973,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,18,1,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,5,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,0,1,0,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,T220,41.963976,-87.69181,1,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,T003,41.964242,-87.757639,43,1,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N MOSELL AVE,T008,42.008314,-87.77792099999999,9,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,46,1,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,8,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,6,0,0,0,0,1,0,0,0,1
2011-09-23,CULEX PIPIENS, W FULLERTON AVE,T013,41.923738,-87.785288,5,0,0,1,0,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,2,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W MONTROSE DR,T017,41.960615999999995,-87.777189,4,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX SALINARIUS, W MONTROSE DR,T017,41.960615999999995,-87.777189,1,0,0,0,0,0,1,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, N PULASKI RD,T039,41.911823999999996,-87.726737,1,0,0,0,1,0,0,0,0,1
2011-09-23,CULEX PIPIENS/RESTUANS, W 51ST ST,T061,41.801179,-87.679447,4,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS, W 51ST ST,T061,41.801179,-87.679447,1,0,0,1,0,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, W 51ST ST,T062,41.800737,-87.71188000000001,6,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, W 63RD ST,T065,41.778296999999995,-87.752411,4,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, W 63RD ST,T065,41.778296999999995,-87.752411,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,26,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,4,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX RESTUANS, E 67TH ST,T073,41.773215,-87.60088,2,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,2,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S SOUTH SHORE DR,T079,41.766202,-87.562889,2,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S EBERHART AVE,T080,41.754676,-87.612922,3,0,0,0,1,0,0,0,0,2
2011-09-23,CULEX RESTUANS, S EBERHART AVE,T080,41.754676,-87.612922,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX RESTUANS, S CHICAGO AVE,T083,41.754292,-87.590773,1,0,0,0,0,1,0,0,0,2
2011-09-23,CULEX PIPIENS/RESTUANS, S KOLMAR,T114,41.798697,-87.736812,19,0,0,0,1,0,0,0,0,2
